distance	patristic
650.5067637	0.08141617
650.5067637	0.082107803
650.5067637	0.070252556
650.5067637	0.069377129
650.5067637	0.072209838
650.5067637	0.071506969
650.5067637	0.072202673
650.5067637	0.065166647
650.5067637	0.072495771
545.0605726	0.040403674
0	0.032372723
5040.801583	0.024089669
5040.801583	0.022692332
545.0605726	0.028746193
5040.801583	0.055720955
5040.801583	0.056469398
5040.801583	0.055773064
0	0.028440937
0	0.028445846
0	0.027750369
0	0.027041752
0	0.043269793
827.9201843	0.052632424
545.0605726	0.053211938
545.0605726	0.0510001
0	0.048852969
0	0.049553386
0	0.050248932
545.0605726	0.050240244
0	0.054512003
545.0605726	0.050941481
545.0605726	0.051653438
0	0.048417089
0	0.047025063
0	0.047719955
0	0.040727754
0	0.079366848
545.0605726	0.084802033
0	0.082016075
0	0.077588936
0	0.08843494
0	0.087743638
0	0.087743638
0	0.087697116
0	0.087930018
545.0605726	0.093561433
545.0605726	0.092868285
545.0605726	0.093565108
545.0605726	0.092135186
0	0.095033377
650.5067637	0.092981159
650.5067637	0.094460582
650.5067637	0.095860493
545.0605726	0.100424975
0	0.095392127
0	0.095392127
545.0605726	0.093640279
545.0605726	0.092953559
545.0605726	0.092953559
545.0605726	0.092953559
545.0605726	0.092953559
545.0605726	0.094339581
545.0605726	0.092941819
709.1851894	0.109822647
5040.801583	0.101137695
5040.801583	0.101420904
5040.801583	0.102118533
5040.801583	0.100013116
709.1851894	0.10582815
827.9201843	0.104284038
709.1851894	0.104979958
709.1851894	0.106402185
537.9579503	0.105693225
537.9579503	0.120785875
709.1851894	0.102861103
827.9201843	0.104362397
545.0605726	0.097118706
0	0.100856899
0	0.100165345
0	0.100165345
0	0.102978435
0	0.101572544
545.0605726	0.101571384
545.0605726	0.083290295
545.0605726	0.083290295
545.0605726	0.081115459
545.0605726	0.083247136
545.0605726	0.082555372
545.0605726	0.082560348
545.0605726	0.082560348
545.0605726	0.08394639
709.1851894	0.088592127
709.1851894	0.087603289
709.1851894	0.089008618
709.1851894	0.090442613
709.1851894	0.090442613
709.1851894	0.090437638
0	0.084681087
348.7657628	0.086120545
545.0605726	0.083251996
545.0605726	0.084661094
0	0.088467959
0	0.088467959
0	0.088462983
537.9579503	0.091210198
537.9579503	0.090535408
0	0.096293152
827.9201843	0.088236971
537.9579503	0.087506942
537.9579503	0.087495325
709.1851894	0.086083387
709.1851894	0.087602393
709.1851894	0.088211752
709.1851894	0.086795523
709.1851894	0.086795523
709.1851894	0.086097227
709.1851894	0.087503194
709.1851894	0.086798885
923.4682257	0.086785307
0	0.083345408
0	0.082658491
0	0.082658491
0	0.082653515
0	0.081258802
0	0.077016601
0	0.076320016
0	0.077059963
0	0.078331902
0	0.07619419
0	0.074785292
0	0.074785314
0	0.081959662
0	0.077615597
0	0.089358463
0	0.076195474
0	0.078331443
0	0.07690389
0	0.07690389
0	0.093025992
0	0.079727759
0	0.079727759
0	0.077601338
0	0.08188914
0	0.100003245
545.0605726	0.102853094
0	0.101413585
0	0.100713905
545.0605726	0.102123073
0	0.102124821
0	0.100738767
0	0.100738767
0	0.100733792
0	0.100728817
0	0.079732976
545.0605726	0.097261548
545.0605726	0.097261548
0	0.092752998
0	0.092044049
709.1851894	0.103379308
0	0.102824757
0	0.102824757
537.9579503	0.114023221
827.9201843	0.110537823
0	0.10520667
0	0.10520667
709.1851894	0.105206968
545.0605726	0.107223091
545.0605726	0.104407146
545.0605726	0.103705855
545.0605726	0.105815387
545.0605726	0.105123684
545.0605726	0.105825292
545.0605726	0.105825292
709.1851894	0.115236758
537.9579503	0.114532472
537.9579503	0.116669602
1002.314935	0.113841442
1002.314935	0.117455026
923.4682257	0.113839501
923.4682257	0.113147758
709.1851894	0.116689236
537.9579503	0.11597235
537.9579503	0.116017744
709.1851894	0.119547953
537.9579503	0.1174571
827.9201843	0.113849126
537.9579503	0.117456061
1002.314935	0.115292236
545.0605726	0.103619442
545.0605726	0.104328407
545.0605726	0.102932992
545.0605726	0.102932992
545.0605726	0.105076474
545.0605726	0.101544105
537.9579503	0.103714894
537.9579503	0.103719869
537.9579503	0.103719869
537.9579503	0.105176338
537.9579503	0.110246846
1002.314935	0.113598834
1002.314935	0.112420953
709.1851894	0.112488373
827.9201843	0.110854811
1002.314935	0.110854811
1002.314935	0.118133472
1002.314935	0.115758975
537.9579503	0.118614874
1002.314935	0.121227836
709.1851894	0.120325671
1002.314935	0.119604579
1002.314935	0.120306022
537.9579503	0.113589593
277.8565845	0.11503202
709.1851894	0.115021378
537.9579503	0.111486871
537.9579503	0.104391612
537.9579503	0.102990341
827.9201843	0.09935182
709.1851894	0.100070102
545.0605726	0.103710517
545.0605726	0.103013818
0	0.093583796
0	0.091484408
0	0.091484408
0	0.091479433
545.0605726	0.111480726
0	0.09825557
923.4682257	0.119499526
537.9579503	0.118771643
537.9579503	0.118771643
709.1851894	0.120129623
709.1851894	0.120126883
709.1851894	0.119435739
709.1851894	0.119435739
0	0.118724614
709.1851894	0.122252407
709.1851894	0.122965873
709.1851894	0.121530552
537.9579503	0.121552092
1002.314935	0.117507563
545.0605726	0.114982389
545.0605726	0.114287327
5040.801583	0.094582372
5040.801583	0.093904115
5040.801583	0.093903726
709.1851894	0.11628215
537.9579503	0.115569896
0	0.110119224
650.5067637	0.11602851
650.5067637	0.115332608
0	0.096914024
0	0.10602535
545.0605726	0.105231586
0	0.111646344
0	0.109896199
0	0.109896199
545.0605726	0.102358822
0	0.103660795
0	0.102965051
709.1851894	0.11885715
709.1851894	0.112458268
277.8565845	0.116398211
277.8565845	0.116398211
277.8565845	0.116398211
277.8565845	0.116398211
5040.801583	0.095301344
5040.801583	0.096106142
5040.801583	0.096801353
0	0.096123567
0	0.103551596
545.0605726	0.111032766
545.0605726	0.111032766
545.0605726	0.115097419
545.0605726	0.115097419
0	0.109099742
545.0605726	0.094788795
0	0.09569538
0	0.093589912
0	0.069604165
0	0.076939127
0	0.076939127
0	0.091171022
0	0.089966677
0	0.088549223
0	0.088549223
0	0.09121461
0	0.083325518
0	0.08334983
0	0.08268904
0	0.092119133
0	0.087030042
0	0.079851165
0	0.084845192
0	0.083654116
0	0.08224814
0	0.08224814
0	0.083657124
0	0.084365385
0	0.08041678
0	0.083298643
0	0.084014572
0	0.083318572
0	0.083313637
0	0.082612651
0	0.083304283
0	0.071449037
0	0.07057361
0	0.073406319
0	0.07270345
0	0.073399154
0	0.066363128
0	0.073692252
545.0605726	0.038554443
5419.520374	0.039194509
5419.520374	0.037797172
0	0.043851033
5419.520374	0.070835746
5419.520374	0.071584188
5419.520374	0.070887855
545.0605726	0.043555727
545.0605726	0.043560636
545.0605726	0.042865159
545.0605726	0.042156543
545.0605726	0.058384584
1344.452825	0.067747214
0	0.068326729
0	0.066114891
545.0605726	0.06396776
545.0605726	0.064668177
545.0605726	0.065363723
0	0.065355035
545.0605726	0.069626794
0	0.066056272
0	0.066768228
545.0605726	0.06353188
545.0605726	0.062139854
545.0605726	0.062834745
545.0605726	0.055842545
545.0605726	0.094481638
0	0.099916824
545.0605726	0.097130866
545.0605726	0.092703726
545.0605726	0.10354973
545.0605726	0.102858429
545.0605726	0.102858429
545.0605726	0.102811907
545.0605726	0.103044809
0	0.108676224
0	0.107983076
0	0.108679899
0	0.107249977
545.0605726	0.110148168
105.5749481	0.10809595
105.5749481	0.109575372
105.5749481	0.110975283
0	0.115539766
545.0605726	0.110506918
545.0605726	0.110506918
0	0.10875507
0	0.108068349
0	0.108068349
0	0.108068349
0	0.108068349
0	0.109454371
0	0.10805661
1210.988928	0.124937438
5419.520374	0.116252486
5419.520374	0.116535695
5419.520374	0.117233324
5419.520374	0.115127907
1210.988928	0.120942941
1344.452825	0.119398829
1210.988928	0.120094749
1210.988928	0.121516976
1078.673475	0.120808016
1078.673475	0.135900666
1210.988928	0.117975893
1344.452825	0.119477188
0	0.112233497
545.0605726	0.11597169
545.0605726	0.115280135
545.0605726	0.115280135
545.0605726	0.118093226
545.0605726	0.116687335
0	0.116686174
0	0.098405085
0	0.098405085
0	0.096230249
0	0.098361927
0	0.097670163
0	0.097675138
0	0.097675138
0	0.099061181
1210.988928	0.103706918
1210.988928	0.102718079
1210.988928	0.104123408
1210.988928	0.105557404
1210.988928	0.105557404
1210.988928	0.105552429
545.0605726	0.099795877
791.9503775	0.101235335
0	0.098366787
0	0.099775885
545.0605726	0.103582749
545.0605726	0.103582749
545.0605726	0.103577774
1078.673475	0.106324989
1078.673475	0.105650199
545.0605726	0.111407943
1344.452825	0.103351762
1078.673475	0.102621733
1078.673475	0.102610115
1210.988928	0.101198178
1210.988928	0.102717184
1210.988928	0.103326543
1210.988928	0.101910313
1210.988928	0.101910313
1210.988928	0.101212018
1210.988928	0.102617984
1210.988928	0.101913675
1458.132268	0.101900098
545.0605726	0.098460198
545.0605726	0.097773281
545.0605726	0.097773281
545.0605726	0.097768306
545.0605726	0.096373592
545.0605726	0.092131392
545.0605726	0.091434806
545.0605726	0.092174754
545.0605726	0.093446692
545.0605726	0.091308981
545.0605726	0.089900082
545.0605726	0.089900105
545.0605726	0.097074453
545.0605726	0.092730387
545.0605726	0.104473254
545.0605726	0.091310265
545.0605726	0.093446233
545.0605726	0.09201868
545.0605726	0.09201868
545.0605726	0.108140783
545.0605726	0.094842549
545.0605726	0.094842549
545.0605726	0.092716129
545.0605726	0.097003931
545.0605726	0.115118036
0	0.117967884
545.0605726	0.116528376
545.0605726	0.115828696
0	0.117237863
545.0605726	0.117239611
545.0605726	0.115853558
545.0605726	0.115853558
545.0605726	0.115848583
545.0605726	0.115843607
545.0605726	0.094847767
0	0.112376339
0	0.112376339
545.0605726	0.107867789
545.0605726	0.10715884
1210.988928	0.118494099
545.0605726	0.117939547
545.0605726	0.117939547
1078.673475	0.129138012
1344.452825	0.125652614
545.0605726	0.120321461
545.0605726	0.120321461
1210.988928	0.120321759
0	0.122337881
0	0.119521936
0	0.118820646
0	0.120930177
0	0.120238475
0	0.120940082
0	0.120940082
1210.988928	0.130351548
1078.673475	0.129647262
1078.673475	0.131784393
1380.727695	0.128956233
1380.727695	0.132569816
1458.132268	0.128954292
1458.132268	0.128262549
1210.988928	0.131804027
1078.673475	0.13108714
1078.673475	0.131132535
1210.988928	0.134662743
1078.673475	0.132571891
1344.452825	0.128963917
1078.673475	0.132570852
1380.727695	0.130407026
0	0.118734233
0	0.119443198
0	0.118047783
0	0.118047783
0	0.120191264
0	0.116658895
1078.673475	0.118829685
1078.673475	0.11883466
1078.673475	0.11883466
1078.673475	0.120291128
1078.673475	0.125361636
1380.727695	0.128713624
1380.727695	0.127535743
1210.988928	0.127603163
1344.452825	0.125969602
1380.727695	0.125969602
1380.727695	0.133248262
1380.727695	0.130873766
1078.673475	0.133729664
1380.727695	0.136342626
1210.988928	0.135440462
1380.727695	0.13471937
1380.727695	0.135420813
1078.673475	0.128704384
818.6496776	0.130146811
1210.988928	0.130136168
1078.673475	0.126601662
1078.673475	0.119506403
1078.673475	0.118105132
1344.452825	0.114466611
1210.988928	0.115184893
0	0.118825308
0	0.118128609
545.0605726	0.108698587
545.0605726	0.106599199
545.0605726	0.106599199
545.0605726	0.106594224
0	0.126595516
545.0605726	0.113370361
1458.132268	0.134614317
1078.673475	0.133886434
1078.673475	0.133886434
1210.988928	0.135244413
1210.988928	0.135241674
1210.988928	0.134550529
1210.988928	0.134550529
545.0605726	0.133839405
1210.988928	0.137367198
1210.988928	0.138080664
1210.988928	0.136645342
1078.673475	0.136666883
1380.727695	0.132622353
0	0.13009718
0	0.129402118
5419.520374	0.109697162
5419.520374	0.109018906
5419.520374	0.109018516
1210.988928	0.131396941
1078.673475	0.130684687
545.0605726	0.125234015
105.5749481	0.131143301
105.5749481	0.130447399
545.0605726	0.112028814
545.0605726	0.12114014
0	0.120346377
545.0605726	0.126761135
545.0605726	0.12501099
545.0605726	0.12501099
0	0.117473612
545.0605726	0.118775586
545.0605726	0.118079842
1210.988928	0.133971941
1210.988928	0.127573059
818.6496776	0.131513002
818.6496776	0.131513002
818.6496776	0.131513002
818.6496776	0.131513002
5419.520374	0.110416135
5419.520374	0.111220932
5419.520374	0.111916144
545.0605726	0.111238358
545.0605726	0.118666386
0	0.126147556
0	0.126147556
0	0.13021221
0	0.13021221
545.0605726	0.124214533
0	0.109903585
545.0605726	0.110810171
545.0605726	0.108704703
545.0605726	0.084718956
545.0605726	0.092053918
545.0605726	0.092053918
545.0605726	0.106285812
545.0605726	0.105081468
545.0605726	0.103664013
545.0605726	0.103664013
545.0605726	0.1063294
545.0605726	0.098440309
545.0605726	0.098464621
545.0605726	0.097803831
545.0605726	0.107233924
545.0605726	0.102144832
545.0605726	0.094965956
545.0605726	0.099959983
545.0605726	0.098768906
545.0605726	0.097362931
545.0605726	0.097362931
545.0605726	0.098771914
545.0605726	0.099480175
545.0605726	0.09553157
545.0605726	0.098413434
545.0605726	0.099129362
545.0605726	0.098433363
545.0605726	0.098428428
545.0605726	0.097727441
545.0605726	0.098419074
545.0605726	0.086563828
545.0605726	0.085688401
545.0605726	0.088521109
545.0605726	0.087818241
545.0605726	0.088513945
545.0605726	0.081477918
545.0605726	0.088807042
5040.801583	0.031163558
5040.801583	0.029766221
545.0605726	0.035820082
5040.801583	0.062804794
5040.801583	0.063553237
5040.801583	0.062856904
0	0.035524776
0	0.035529685
0	0.034834208
0	0.034125591
0	0.050353632
827.9201843	0.059716263
545.0605726	0.060295778
545.0605726	0.05808394
0	0.055936808
0	0.056637225
0	0.057332772
545.0605726	0.057324083
0	0.061595843
545.0605726	0.058025321
545.0605726	0.058737277
0	0.055500929
0	0.054108902
0	0.054803794
0	0.047811593
0	0.086450687
545.0605726	0.091885872
0	0.089099915
0	0.084672775
0	0.095518779
0	0.094827478
0	0.094827478
0	0.094780956
0	0.095013858
545.0605726	0.100645273
545.0605726	0.099952124
545.0605726	0.100648947
545.0605726	0.099219026
0	0.102117217
650.5067637	0.100064999
650.5067637	0.101544421
650.5067637	0.102944332
545.0605726	0.107508815
0	0.102475966
0	0.102475966
545.0605726	0.100724119
545.0605726	0.100037398
545.0605726	0.100037398
545.0605726	0.100037398
545.0605726	0.100037398
545.0605726	0.10142342
545.0605726	0.100025659
709.1851894	0.116906486
5040.801583	0.108221534
5040.801583	0.108504743
5040.801583	0.109202373
5040.801583	0.107096955
709.1851894	0.112911989
827.9201843	0.111367878
709.1851894	0.112063798
709.1851894	0.113486025
537.9579503	0.112777064
537.9579503	0.127869714
709.1851894	0.109944942
827.9201843	0.111446236
545.0605726	0.104202546
0	0.107940738
0	0.107249184
0	0.107249184
0	0.110062275
0	0.108656384
545.0605726	0.108655223
545.0605726	0.090374134
545.0605726	0.090374134
545.0605726	0.088199298
545.0605726	0.090330976
545.0605726	0.089639212
545.0605726	0.089644187
545.0605726	0.089644187
545.0605726	0.09103023
709.1851894	0.095675966
709.1851894	0.094687128
709.1851894	0.096092457
709.1851894	0.097526453
709.1851894	0.097526453
709.1851894	0.097521478
0	0.091764926
348.7657628	0.093204384
545.0605726	0.090335836
545.0605726	0.091744934
0	0.095551798
0	0.095551798
0	0.095546823
537.9579503	0.098294038
537.9579503	0.097619248
0	0.103376992
827.9201843	0.095320811
537.9579503	0.094590781
537.9579503	0.094579164
709.1851894	0.093167226
709.1851894	0.094686232
709.1851894	0.095295592
709.1851894	0.093879362
709.1851894	0.093879362
709.1851894	0.093181066
709.1851894	0.094587033
709.1851894	0.093882724
923.4682257	0.093869146
0	0.090429247
0	0.08974233
0	0.08974233
0	0.089737355
0	0.088342641
0	0.08410044
0	0.083403855
0	0.084143802
0	0.085415741
0	0.08327803
0	0.081869131
0	0.081869153
0	0.089043502
0	0.084699436
0	0.096442302
0	0.083279313
0	0.085415282
0	0.083987729
0	0.083987729
0	0.100109831
0	0.086811598
0	0.086811598
0	0.084685178
0	0.08897298
0	0.107087084
545.0605726	0.109936933
0	0.108497425
0	0.107797745
545.0605726	0.109206912
0	0.10920866
0	0.107822607
0	0.107822607
0	0.107817631
0	0.107812656
0	0.086816815
545.0605726	0.104345387
545.0605726	0.104345387
0	0.099836837
0	0.099127888
709.1851894	0.110463147
0	0.109908596
0	0.109908596
537.9579503	0.121107061
827.9201843	0.117621663
0	0.11229051
0	0.11229051
709.1851894	0.112290808
545.0605726	0.11430693
545.0605726	0.111490985
545.0605726	0.110789694
545.0605726	0.112899226
545.0605726	0.112207523
545.0605726	0.112909131
545.0605726	0.112909131
709.1851894	0.122320597
537.9579503	0.121616311
537.9579503	0.123753442
1002.314935	0.120925281
1002.314935	0.124538865
923.4682257	0.12092334
923.4682257	0.120231598
709.1851894	0.123773076
537.9579503	0.123056189
537.9579503	0.123101583
709.1851894	0.126631792
537.9579503	0.124540939
827.9201843	0.120932966
537.9579503	0.1245399
1002.314935	0.122376075
545.0605726	0.110703282
545.0605726	0.111412247
545.0605726	0.110016832
545.0605726	0.110016832
545.0605726	0.112160313
545.0605726	0.108627944
537.9579503	0.110798734
537.9579503	0.110803709
537.9579503	0.110803709
537.9579503	0.112260177
537.9579503	0.117330685
1002.314935	0.120682673
1002.314935	0.119504792
709.1851894	0.119572212
827.9201843	0.117938651
1002.314935	0.117938651
1002.314935	0.125217311
1002.314935	0.122842814
537.9579503	0.125698713
1002.314935	0.128311675
709.1851894	0.127409511
1002.314935	0.126688419
1002.314935	0.127389862
537.9579503	0.120673433
277.8565845	0.12211586
709.1851894	0.122105217
537.9579503	0.11857071
537.9579503	0.111475451
537.9579503	0.110074181
827.9201843	0.10643566
709.1851894	0.107153941
545.0605726	0.110794356
545.0605726	0.110097657
0	0.100667635
0	0.098568247
0	0.098568247
0	0.098563272
545.0605726	0.118564565
0	0.105339409
923.4682257	0.126583366
537.9579503	0.125855483
537.9579503	0.125855483
709.1851894	0.127213462
709.1851894	0.127210722
709.1851894	0.126519578
709.1851894	0.126519578
0	0.125808453
709.1851894	0.129336247
709.1851894	0.130049712
709.1851894	0.128614391
537.9579503	0.128635932
1002.314935	0.124591402
545.0605726	0.122066229
545.0605726	0.121371166
5040.801583	0.101666211
5040.801583	0.100987954
5040.801583	0.100987565
709.1851894	0.123365989
537.9579503	0.122653736
0	0.117203064
650.5067637	0.12311235
650.5067637	0.122416447
0	0.103997863
0	0.113109189
545.0605726	0.112315426
0	0.118730183
0	0.116980039
0	0.116980039
545.0605726	0.109442661
0	0.110744634
0	0.11004889
709.1851894	0.125940989
709.1851894	0.119542107
277.8565845	0.12348205
277.8565845	0.12348205
277.8565845	0.12348205
277.8565845	0.12348205
5040.801583	0.102385184
5040.801583	0.103189981
5040.801583	0.103885193
0	0.103207406
0	0.110635435
545.0605726	0.118116605
545.0605726	0.118116605
545.0605726	0.122181259
545.0605726	0.122181259
0	0.116183582
545.0605726	0.101872634
0	0.10277922
0	0.100673751
0	0.076688004
0	0.084022966
0	0.084022966
0	0.098254861
0	0.097050516
0	0.095633062
0	0.095633062
0	0.098298449
0	0.090409358
0	0.090433669
0	0.08977288
0	0.099202972
0	0.094113881
0	0.086935005
0	0.091929031
0	0.090737955
0	0.08933198
0	0.08933198
0	0.090740963
0	0.091449224
0	0.087500619
0	0.090382483
0	0.091098411
0	0.090402412
0	0.090397477
0	0.08969649
0	0.090388123
0	0.078532876
0	0.077657449
0	0.080490158
0	0.079787289
0	0.080482994
0	0.073446967
0	0.080776091
0	0.001407288
5419.520374	0.02493775
0	0.054521741
0	0.055270183
0	0.05457385
5040.801583	0.027241722
5040.801583	0.027246632
5040.801583	0.026551155
5040.801583	0.025842538
5040.801583	0.042070579
4829.097693	0.051433209
5419.520374	0.052012724
5419.520374	0.049800886
5040.801583	0.047653755
5040.801583	0.048354172
5040.801583	0.049049718
5419.520374	0.04904103
5040.801583	0.053312789
5419.520374	0.049742267
5419.520374	0.050454224
5040.801583	0.047217875
5040.801583	0.045825849
5040.801583	0.046520741
5040.801583	0.03952854
5040.801583	0.078167634
5419.520374	0.083602819
5040.801583	0.080816861
5040.801583	0.076389721
5040.801583	0.087235726
5040.801583	0.086544424
5040.801583	0.086544424
5040.801583	0.086497902
5040.801583	0.086730804
5419.520374	0.092362219
5419.520374	0.091669071
5419.520374	0.092365894
5419.520374	0.090935972
5040.801583	0.093834163
5499.173624	0.091781945
5499.173624	0.093261368
5499.173624	0.094661279
5419.520374	0.099225761
5040.801583	0.094192913
5040.801583	0.094192913
5419.520374	0.092441065
5419.520374	0.091754344
5419.520374	0.091754344
5419.520374	0.091754344
5419.520374	0.091754344
5419.520374	0.093140366
5419.520374	0.091742605
4367.570804	0.108623433
0	0.099938481
0	0.10022169
0	0.100919319
0	0.098813902
4367.570804	0.104628936
4829.097693	0.103084824
4367.570804	0.103780744
4367.570804	0.105202971
4772.254121	0.104494011
4772.254121	0.119586661
4367.570804	0.101661888
4829.097693	0.103163183
5419.520374	0.095919492
5040.801583	0.099657685
5040.801583	0.098966131
5040.801583	0.098966131
5040.801583	0.101779221
5040.801583	0.10037333
5419.520374	0.100372169
5419.520374	0.08209108
5419.520374	0.08209108
5419.520374	0.079916245
5419.520374	0.082047922
5419.520374	0.081356158
5419.520374	0.081361133
5419.520374	0.081361133
5419.520374	0.082747176
4367.570804	0.087392913
4367.570804	0.086404074
4367.570804	0.087809404
4367.570804	0.089243399
4367.570804	0.089243399
4367.570804	0.089238424
5040.801583	0.083481873
4696.620317	0.08492133
5419.520374	0.082052782
5419.520374	0.08346188
5040.801583	0.087268744
5040.801583	0.087268744
5040.801583	0.087263769
4772.254121	0.090010984
4772.254121	0.089336194
5040.801583	0.095093938
4829.097693	0.087037757
4772.254121	0.086307728
4772.254121	0.086296111
4367.570804	0.084884173
4367.570804	0.086403179
4367.570804	0.087012538
4367.570804	0.085596309
4367.570804	0.085596309
4367.570804	0.084898013
4367.570804	0.08630398
4367.570804	0.08559967
4660.021806	0.085586093
5040.801583	0.082146194
5040.801583	0.081459276
5040.801583	0.081459276
5040.801583	0.081454301
5040.801583	0.080059587
5040.801583	0.075817387
5040.801583	0.075120802
5040.801583	0.075860749
5040.801583	0.077132688
5040.801583	0.074994976
5040.801583	0.073586078
5040.801583	0.0735861
5040.801583	0.080760448
5040.801583	0.076416383
5040.801583	0.088159249
5040.801583	0.07499626
5040.801583	0.077132229
5040.801583	0.075704675
5040.801583	0.075704675
5040.801583	0.091826778
5040.801583	0.078528545
5040.801583	0.078528545
5040.801583	0.076402124
5040.801583	0.080689926
5040.801583	0.098804031
5419.520374	0.10165388
5040.801583	0.100214371
5040.801583	0.099514691
5419.520374	0.100923858
5040.801583	0.100925606
5040.801583	0.099539553
5040.801583	0.099539553
5040.801583	0.099534578
5040.801583	0.099529603
5040.801583	0.078533762
5419.520374	0.096062334
5419.520374	0.096062334
5040.801583	0.091553784
5040.801583	0.090844835
4367.570804	0.102180094
5040.801583	0.101625543
5040.801583	0.101625543
4772.254121	0.112824007
4829.097693	0.109338609
5040.801583	0.104007456
5040.801583	0.104007456
4367.570804	0.104007754
5419.520374	0.106023877
5419.520374	0.103207931
5419.520374	0.102506641
5419.520374	0.104616172
5419.520374	0.10392447
5419.520374	0.104626077
5419.520374	0.104626077
4367.570804	0.114037544
4772.254121	0.113333257
4772.254121	0.115470388
5352.043038	0.112642228
5352.043038	0.116255812
4660.021806	0.112640287
4660.021806	0.111948544
4367.570804	0.115490022
4772.254121	0.114773136
4772.254121	0.11481853
4367.570804	0.118348738
4772.254121	0.116257886
4829.097693	0.112649912
4772.254121	0.116256847
5352.043038	0.114093022
5419.520374	0.102420228
5419.520374	0.103129193
5419.520374	0.101733778
5419.520374	0.101733778
5419.520374	0.10387726
5419.520374	0.10034489
4772.254121	0.10251568
4772.254121	0.102520655
4772.254121	0.102520655
4772.254121	0.103977124
4772.254121	0.109047631
5352.043038	0.112399619
5352.043038	0.111221739
4367.570804	0.111289158
4829.097693	0.109655597
5352.043038	0.109655597
5352.043038	0.116934257
5352.043038	0.114559761
4772.254121	0.11741566
5352.043038	0.120028622
4367.570804	0.119126457
5352.043038	0.118405365
5352.043038	0.119106808
4772.254121	0.112390379
4906.541126	0.113832806
4367.570804	0.113822163
4772.254121	0.110287657
4772.254121	0.103192398
4772.254121	0.101791127
4829.097693	0.098152606
4367.570804	0.098870888
5419.520374	0.102511303
5419.520374	0.101814604
5040.801583	0.092384582
5040.801583	0.090285194
5040.801583	0.090285194
5040.801583	0.090280219
5419.520374	0.110281512
5040.801583	0.097056356
4660.021806	0.118300312
4772.254121	0.117572429
4772.254121	0.117572429
4367.570804	0.118930409
4367.570804	0.118927669
4367.570804	0.118236525
4367.570804	0.118236525
5040.801583	0.1175254
4367.570804	0.121053193
4367.570804	0.121766659
4367.570804	0.120331338
4772.254121	0.120352878
5352.043038	0.116308348
5419.520374	0.113783175
5419.520374	0.113088113
0	0.093383158
0	0.092704901
0	0.092704511
4367.570804	0.115082936
4772.254121	0.114370682
5040.801583	0.10892001
5499.173624	0.114829296
5499.173624	0.114133394
5040.801583	0.095714809
5040.801583	0.104826136
5419.520374	0.104032372
5040.801583	0.11044713
5040.801583	0.108696985
5040.801583	0.108696985
5419.520374	0.101159607
5040.801583	0.102461581
5040.801583	0.101765837
4367.570804	0.117657936
4367.570804	0.111259054
4906.541126	0.115198997
4906.541126	0.115198997
4906.541126	0.115198997
4906.541126	0.115198997
0	0.09410213
0	0.094906928
0	0.095602139
5040.801583	0.094924353
5040.801583	0.102352381
5419.520374	0.109833551
5419.520374	0.109833551
5419.520374	0.113898205
5419.520374	0.113898205
5040.801583	0.107900528
5419.520374	0.093589581
5040.801583	0.094496166
5040.801583	0.092390698
5040.801583	0.068404951
5040.801583	0.075739913
5040.801583	0.075739913
5040.801583	0.089971807
5040.801583	0.088767463
5040.801583	0.087350009
5040.801583	0.087350009
5040.801583	0.090015395
5040.801583	0.082126304
5040.801583	0.082150616
5040.801583	0.081489826
5040.801583	0.090919919
5040.801583	0.085830827
5040.801583	0.078651951
5040.801583	0.083645978
5040.801583	0.082454901
5040.801583	0.081048926
5040.801583	0.081048926
5040.801583	0.08245791
5040.801583	0.08316617
5040.801583	0.079217566
5040.801583	0.082099429
5040.801583	0.082815358
5040.801583	0.082119358
5040.801583	0.082114423
5040.801583	0.081413436
5040.801583	0.082105069
5040.801583	0.070249823
5040.801583	0.069374396
5040.801583	0.072207105
5040.801583	0.071504236
5040.801583	0.07219994
5040.801583	0.065163914
5040.801583	0.072493038
5419.520374	0.023540413
0	0.053124403
0	0.053872846
0	0.053176512
5040.801583	0.025844385
5040.801583	0.025849294
5040.801583	0.025153817
5040.801583	0.0244452
5040.801583	0.040673241
4829.097693	0.050035872
5419.520374	0.050615387
5419.520374	0.048403549
5040.801583	0.046256417
5040.801583	0.046956834
5040.801583	0.047652381
5419.520374	0.047643692
5040.801583	0.051915452
5419.520374	0.04834493
5419.520374	0.049056886
5040.801583	0.045820538
5040.801583	0.044428511
5040.801583	0.045123403
5040.801583	0.038131202
5040.801583	0.076770296
5419.520374	0.082205481
5040.801583	0.079419523
5040.801583	0.074992384
5040.801583	0.085838388
5040.801583	0.085147087
5040.801583	0.085147087
5040.801583	0.085100565
5040.801583	0.085333467
5419.520374	0.090964882
5419.520374	0.090271733
5419.520374	0.090968556
5419.520374	0.089538635
5040.801583	0.092436826
5499.173624	0.090384608
5499.173624	0.09186403
5499.173624	0.093263941
5419.520374	0.097828424
5040.801583	0.092795575
5040.801583	0.092795575
5419.520374	0.091043728
5419.520374	0.090357007
5419.520374	0.090357007
5419.520374	0.090357007
5419.520374	0.090357007
5419.520374	0.091743029
5419.520374	0.090345268
4367.570804	0.107226095
0	0.098541143
0	0.098824352
0	0.099521981
0	0.097416564
4367.570804	0.103231598
4829.097693	0.101687487
4367.570804	0.102383407
4367.570804	0.103805633
4772.254121	0.103096673
4772.254121	0.118189323
4367.570804	0.100264551
